source,id,title,filename,format,size_bytes,size_human,content_type,status,dimensions_db,phase,series,usage,url
"database","30001","Big Bang: Breath Aureole","works/bigbang/BB1.jpg","JPG","2847872","2.7MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB1.jpg"
"database","30002","Big Bang: Diagonal Thrust","works/bigbang/BB2.jpg","JPG","855339","835.3KB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB2.jpg"
"database","30003","Big Bang: Vertical Descent","works/bigbang/BB3.jpg","JPG","1931714","1.8MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB3.jpg"
"database","30004","Big Bang: Smoke Field","works/bigbang/BB4.jpg","JPG","3300554","3.1MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB4.jpg"
"database","30005","Big Bang: Diagonal Thrust Ii","works/bigbang/BB5.jpg","JPG","2974683","2.8MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB5.jpg"
"database","30006","Big Bang: Geological Core","works/bigbang/BB6.jpg","JPG","2351542","2.2MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB6.jpg"
"database","30007","Big Bang: Breath & Bone","works/bigbang/BB7.jpg","JPG","2341784","2.2MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB7.jpg"
"database","30008","Big Bang: Geological Core Ii","works/bigbang/BB8.jpg","JPG","2341471","2.2MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB8.jpg"
"database","30009","Big Bang: Cloud Mass","works/bigbang/BB9.jpg","JPG","2558263","2.4MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB9.jpg"
"database","30010","Big Bang: Shadow Self","works/bigbang/BB10.jpg","JPG","2382026","2.3MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Big Bang","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/bigbang/BB10.jpg"
"database","30011","Thr3e (standing Bruise)","works/thr3e/THR3E.jpg","JPG","3077331","2.9MB","image/jpeg","HTTP 200","100cm × 100cm","NE","Thr3e","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/thr3e/THR3E.jpg"
"database","30012","Covenant I: Storm-body","works/covenant/COVTryptic2.jpg","JPG","3013718","2.9MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Covenant","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/covenant/COVTryptic2.jpg"
"database","30013","Covenant Ii: Vessel-body","works/covenant/COVTryptic3.jpg","JPG","3009802","2.9MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Covenant","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/covenant/COVTryptic3.jpg"
"database","30014","Covenant Iii: Threshold-body","works/covenant/COVTryptic1.jpg","JPG","3005127","2.9MB","image/jpeg","HTTP 200","100cm × 200cm","NE","Covenant","Works page - NE","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/covenant/COVTryptic1.jpg"
"database","30015","Ode to Osiris","works/equinox/1_ode_to_osiris_peteryuill(1).jpg","JPG","3520558","3.4MB","image/jpeg","HTTP 200","56cm × 76cm","PH2A","Equinox of the Gods","Works page - PH2A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/equinox/1_ode_to_osiris_peteryuill(1).jpg"
"database","30016","Ode to Isis","works/equinox/2_ode_to_isis_peteryuill(2).jpg","JPG","857053","837.0KB","image/jpeg","HTTP 200","76cm × 56cm","PH2A","Equinox of the Gods","Works page - PH2A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/equinox/2_ode_to_isis_peteryuill(2).jpg"
"database","30017","Ode to Hadit","works/equinox/3_ode_to_hadit_peteryuill(2).jpg","JPG","867278","847.0KB","image/jpeg","HTTP 200","56cm × 76cm","PH2A","Equinox of the Gods","Works page - PH2A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/equinox/3_ode_to_hadit_peteryuill(2).jpg"
"database","30018","Ode to Hoor-pa-kraat","works/equinox/6_ode_to_hoor_pa_kraat_peteryuill(2).jpg","JPG","3973009","3.8MB","image/jpeg","HTTP 200","56cm × 76cm","PH2A","Equinox of the Gods","Works page - PH2A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/equinox/6_ode_to_hoor_pa_kraat_peteryuill(2).jpg"
"database","30019","Ode to Therion","works/equinox/7_ode_to_therion_peteryuill.jpg","JPG","1234643","1.2MB","image/jpeg","HTTP 200","100cm × 100cm","PH2A","Equinox of the Gods","Works page - PH2A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/equinox/7_ode_to_therion_peteryuill.jpg"
"database","30020","The Limitless Path of the Intuitive Mind I","works/alignment/the_limitless_path_of_the_intuitive_mind_1_peteryuill(1).jpg","JPG","479978","468.7KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/the_limitless_path_of_the_intuitive_mind_1_peteryuill(1).jpg"
"database","30021","The Limitless Path of the Intuitive Mind Ii","works/alignment/the_limitless_path_of_the_intuitive_mind_2_peteryuill(1).jpg","JPG","497626","486.0KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/the_limitless_path_of_the_intuitive_mind_2_peteryuill(1).jpg"
"database","30022","The Infinite Plane I","works/alignment/the_infinite_plane_1_peteryuill(1).jpg","JPG","614140","599.7KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/the_infinite_plane_1_peteryuill(1).jpg"
"database","30023","The Infinite Plane Ii","works/alignment/the_infinite_plane_2_peteryuill(1).jpg","JPG","613746","599.4KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/the_infinite_plane_2_peteryuill(1).jpg"
"database","30024","Dreamcatcher","works/alignment/dreamcatcher_peteryuill(1).jpg","JPG","694028","677.8KB","image/jpeg","HTTP 200","76cm × 56cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/dreamcatcher_peteryuill(1).jpg"
"database","30025","Aurorae Aureae","works/alignment/aurorae_aureae_peteryuill(1).jpg","JPG","761427","743.6KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/aurorae_aureae_peteryuill(1).jpg"
"database","30026","Inside the Vortex","works/alignment/inside_the_vortex_peteryuill(1).jpg","JPG","1289121","1.2MB","image/jpeg","HTTP 200","76cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/inside_the_vortex_peteryuill(1).jpg"
"database","30027","Freyja","works/alignment/freyja_peteryuill(1).jpg","JPG","1159342","1.1MB","image/jpeg","HTTP 200","76cm × 56cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/freyja_peteryuill(1).jpg"
"database","30028","Freyr","works/alignment/freyr_peteryuill(1).jpg","JPG","1178286","1.1MB","image/jpeg","HTTP 200","76cm × 56cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/freyr_peteryuill(1).jpg"
"database","30029","As Above, So Below I","works/alignment/as_above_so_below_1_peteryuill(1).jpg","JPG","1098765","1.0MB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/as_above_so_below_1_peteryuill(1).jpg"
"database","30030","Polaris","works/alignment/polaris_peteryuill(1).jpg","JPG","692741","676.5KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/polaris_peteryuill(1).jpg"
"database","30031","Golden Dawn","works/alignment/golden_dawn_peteryuill(1).jpg","JPG","715006","698.2KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/golden_dawn_peteryuill(1).jpg"
"database","30032","Vibrational Alignment","works/alignment/vibrational_alignment_peteryuill(1).jpg","JPG","991223","968.0KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/vibrational_alignment_peteryuill(1).jpg"
"database","30033","A Walking Bundle of Frequencies","works/alignment/a_walking_bundle_of_frequencies_peteryuill(1).jpg","JPG","435573","425.4KB","image/jpeg","HTTP 200","56cm × 76cm","PH2","Alignment","Works page - PH2","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/alignment/a_walking_bundle_of_frequencies_peteryuill(1).jpg"
"database","60001","Echoes","Echoes(2x2m).jpg","JPG","2365481","2.3MB","image/jpeg","HTTP 200","200cm × 200cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Echoes(2x2m).jpg"
"database","60002","Valis","Valis.jpg","JPG","558853","545.8KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Valis.jpg"
"database","60003","Electric Dreams","Electricdream.jpg","JPG","665203","649.6KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Electricdream.jpg"
"database","60004","A Momentary Lapse of Reason","AMomentarilyLapseofReason.jpg","JPG","441626","431.3KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/AMomentarilyLapseofReason.jpg"
"database","60005","Labyrinth of Coral Caves (1)","LabyrinthofCoralCaves.jpg","JPG","619109","604.6KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/LabyrinthofCoralCaves.jpg"
"database","60006","Gravity Well","Gravitywell.jpg","JPG","9570416","9.1MB","image/jpeg","HTTP 200","35cm × 70cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Gravitywell.jpg"
"database","60007","Amnesia","Amnesia.jpg","JPG","571332","557.9KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Amnesia.jpg"
"database","60008","Persistence of Time (1)","17.1.jpg","JPG","439599","429.3KB","image/jpeg","HTTP 200","21cm × 30cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/17.1.jpg"
"database","60009","Section 9","9.1.jpg","JPG","459414","448.6KB","image/jpeg","HTTP 200","30cm × 40cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/9.1.jpg"
"database","60010","Labyrinth of Coral Caves (2)","13(1).jpg","JPG","621215","606.7KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/13(1).jpg"
"database","60011","Genesis","Genesis.jpg","JPG","604855","590.7KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Genesis.jpg"
"database","60012","Split Second","Spitsecond.jpg","JPG","816338","797.2KB","image/jpeg","HTTP 200","76cm × 56cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/Spitsecond.jpg"
"database","60013","Major Motoko","MajorMotoko.jpg","JPG","510982","499.0KB","image/jpeg","HTTP 200","56cm × 76cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/MajorMotoko.jpg"
"database","60014","Orbital Refraction","OrbitalRefraction.jpg","JPG","548439","535.6KB","image/jpeg","HTTP 200","100cm × 70cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/OrbitalRefraction.jpg"
"database","60015","A Delicate Sound of Thunder","DelicateSoundofThunder.jpg","JPG","419701","409.9KB","image/jpeg","HTTP 200","100cm × 70cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/DelicateSoundofThunder.jpg"
"database","60016","Persistence of Time (2)","18.1(1).jpg","JPG","513177","501.1KB","image/jpeg","HTTP 200","21cm × 30cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/18.1(1).jpg"
"database","60017","Persistence of Time (3)","19.1.jpg","JPG","5115984","4.9MB","image/jpeg","HTTP 200","21cm × 30cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/19.1.jpg"
"database","60018","Persistence of Time (4)","20.1.jpg","JPG","627105","612.4KB","image/jpeg","HTTP 200","30cm × 21cm","PH3","Echoes","Works page - PH3","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/echoes/20.1.jpg"
"database","90001","Cross Mandala with Gold Center","IMG-20230616-WA0012(1).jpg","JPG","463912","453.0KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0012(1).jpg"
"database","90002","Horizontal Orbital Mural (study)","20230628_223310~2.jpg","JPG","1149598","1.1MB","image/jpeg","HTTP 200","600cm × 150cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/20230628_223310~2.jpg"
"database","90003","Yin-yang Gold Disc","IMG-20230616-WA0013(1).jpg","JPG","367168","358.6KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0013(1).jpg"
"database","90004","Vertical Cross with Gold Satellites","IMG-20230616-WA0011(1).jpg","JPG","500454","488.7KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0011(1).jpg"
"database","90005","Orbital Installation View","DSC07648~2.jpg","JPG","574746","561.3KB","image/jpeg","HTTP 200","600cm × 150cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/DSC07648~2.jpg"
"database","90006","Asymmetric Orbital Cluster","IMG-20230616-WA0016(1).jpg","JPG","368952","360.3KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0016(1).jpg"
"database","90007","Gold Crescent Orbit","IMG-20230616-WA0014(1).jpg","JPG","393019","383.8KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0014(1).jpg"
"database","90008","Vertical Axis with Gold Poles","IMG-20230616-WA0015(1).jpg","JPG","410391","400.8KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0015(1).jpg"
"database","90009","Dense Cross Mandala","IMG-20230616-WA0017(1).jpg","JPG","473540","462.4KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0017(1).jpg"
"database","90010","Spiral Galaxy S-curve","IMG-20230616-WA0018(1).jpg","JPG","336326","328.4KB","image/jpeg","HTTP 200","30cm × 40cm","PH3A","Celestial Secrets","Works page - PH3A","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/celestial-secrets/IMG-20230616-WA0018(1).jpg"
"database","120014","Absurdity of Meaning No. 1","works/ph1/1766825091966-peteryuill_absurdityofmeaning1.jpg","JPG","752929","735.3KB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825091966-peteryuill_absurdityofmeaning1.jpg"
"database","120016","Absurdity of Meaning No. 2","works/ph1/1766825100649-peteryuill_absurdityofmeaning2.jpg","JPG","835731","816.1KB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825100649-peteryuill_absurdityofmeaning2.jpg"
"database","120021","Absurdity of Meaning No. 3","works/ph1/1766825106028-peteryuill_absurdityofmeaning3_1_.jpg","JPG","4071881","3.9MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825106028-peteryuill_absurdityofmeaning3_1_.jpg"
"database","120028","Absurdity of Meaning No. 4","works/ph1/1766825126989-peteryuill_absurdityofmeaning4_1_.jpg","JPG","3844853","3.7MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825126989-peteryuill_absurdityofmeaning4_1_.jpg"
"database","120032","Absurdity of Meaning No. 5","works/ph1/1766825148901-peteryuill_absurdityofmeaning5_1_.jpg","JPG","3955989","3.8MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825148901-peteryuill_absurdityofmeaning5_1_.jpg"
"database","120033","Absurdity of Meaning No. 6","works/ph1/1766825169192-peteryuill_absurdityofmeaning6.jpg","JPG","589533","575.7KB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825169192-peteryuill_absurdityofmeaning6.jpg"
"database","120034","Absurdity of Meaning No. 7","works/ph1/1766825173449-peteryuill_absurdityofmeaning7.jpg","JPG","718906","702.1KB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825173449-peteryuill_absurdityofmeaning7.jpg"
"database","120035","Absurdity of Meaning No. 8","works/ph1/1766825178772-peteryuill_absurdityofmeaning8.jpg","JPG","4933576","4.7MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825178772-peteryuill_absurdityofmeaning8.jpg"
"database","120036","Absurdity of Meaning No. 9","works/ph1/1766825207823-peteryuill_absurdityofmeaning9.jpg","JPG","4952835","4.7MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825207823-peteryuill_absurdityofmeaning9.jpg"
"database","120037","Absurdity of Meaning No. 10","works/ph1/1766825239047-peteryuill_absurdityofmeaning10.jpg","JPG","484830","473.5KB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825239047-peteryuill_absurdityofmeaning10.jpg"
"database","120038","Absurdity of Meaning No. 11","works/ph1/1766825242802-peteryuill_absurdityofmeaning11.jpg","JPG","523405","511.1KB","image/jpeg","HTTP 200","76cm × 56cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825242802-peteryuill_absurdityofmeaning11.jpg"
"database","120039","Absurdity of Meaning No. 12","works/ph1/1766825247073-peteryuill_absurdityofmeaning12.jpg","JPG","400338","391.0KB","image/jpeg","HTTP 200","76cm × 56cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825247073-peteryuill_absurdityofmeaning12.jpg"
"database","120040","Absurdity of Meaning No. 13","works/ph1/1766825250756-peteryuill_absurdityofmeaning13_1_.jpg","JPG","4001600","3.8MB","image/jpeg","HTTP 200","76cm × 56cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825250756-peteryuill_absurdityofmeaning13_1_.jpg"
"database","120041","Geometric Abstraction No. 4","works/ph1/1766825271128-peteryuill_geometricabstraction_4_1_.jpg","JPG","5015022","4.8MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825271128-peteryuill_geometricabstraction_4_1_.jpg"
"database","120042","Geometric Abstraction No. 5","works/ph1/1766825297824-peteryuill_geometricabstraction_5_1_.jpg","JPG","4594916","4.4MB","image/jpeg","HTTP 200","56cm × 76cm","PH1","Absurdity of Meaning","Works page - PH1","https://d2xsxph8kpxj0f.cloudfront.net/310519663243139088/ZLCef8c8rdYgPCof2teogL/works/ph1/1766825297824-peteryuill_geometricabstraction_5_1_.jpg"
